gene_name,tm1,tm2,tm3,tm4,tm5,tm6,tm7,tm8,tm9,tm10,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10
C2CD4A,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
TLN2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
MGC15885,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
LACTB,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
RPS27L,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
RAB8B,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
USP3,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
FBXL22,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
HERC1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
DAPK2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
SNX22,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
PPIB,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CSNK1G1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
TRIP4,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ZNF609,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
OAZ2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
RBPMS2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
PIF1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
PLEKHO2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ANKDD1A,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
MTFMT,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
RASL12,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
PDCD7,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CLPX,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CILP,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
PARP16,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
IGDCC3,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
IGDCC4,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
SLC24A1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
RAB11A,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
MEGF11,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
MAP2K1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
SNAPC5,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
LCTL,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
SMAD3,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
AAGAB,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
IQCH,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
C15orf61,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
PIAS1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CLN6,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
FEM1B,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ITGA11,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CORO2B,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ANP32A,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
GLCE,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
UACA,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
LARP6,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
LRRC49,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
THAP10,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
THSD4,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CT62,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
MYO9A,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
PARP6,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
HEXA,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
TMEM202,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ARIH1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
HIGD2B,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
NEO1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
HCN4,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
TBC1D21,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
LOXL1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
STOML1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CCDC33,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ARID3B,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CYP1A1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CYP1A2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
LMAN1L,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CPLX3,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ULK3,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
SCAMP2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
MPI,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
COX5A,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
SCAMP5,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
PPCDC,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
C15orf39,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
COMMD4,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
NEIL1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
MAN2C1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
PTPN9,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
SNX33,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CSPG4,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ODF3L1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
DNM1P35,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
NRG4,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ISL2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
SCAPER,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
RCN2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
PSTPIP1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
HMG20A,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
LINGO1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CIB2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
IDH3A,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ACSBG1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
WDR61,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CRABP1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
IREB2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CHRNA5,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CHRNB4,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ADAMTS7,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
MIR184,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ANKRD34C,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
TMED3,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
MTHFS,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ZFAND6,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
FAH,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ARNT2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
IL16,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
STARD5,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
TMC3,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
MEX3B,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CPEB1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
AP3B2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
FSD2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
WHAMM,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
BNC1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ADAMTSL3,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
WDR73,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
SEC11A,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ZNF592,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ALPK3,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
KLHL25,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
AGBL1,2,3,3,2,2,2,2,2,2,2,2,2,1,1,2,2,4,3,2,2
MRPL46,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
MIR7-2,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
AEN,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
ISG20,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
HAPLN3,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
RLBP1,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
MIR9-3,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
RHCG,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
KIF7,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
PEX11A,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
WDR93,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
MESP1,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
MESP2,2,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,4,3,2,2
ANPEP,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ZNF710,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
IDH2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CIB1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
GABARAPL3,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ZNF774,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
IQGAP1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
BLM,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
FURIN,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
MAN2A2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
VPS33B,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ST8SIA2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
C15orf32,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
FAM174B,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
NR2F2,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
SPATA8,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ARRDC4,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
IGF1R,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
LRRC28,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
LYSMD4,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ADAMTS17,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
ALDH1A3,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
LRRK1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
CHSY1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
SNRPA1,2,3,3,2,2,2,2,2,3,2,2,4,1,1,2,2,4,3,2,2
RAB40C,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
WFIKKN1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
WDR90,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
RHOT2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
RHBDL1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
STUB1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
JMJD8,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
WDR24,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
FBXL16,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
METRN,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
MSLNL,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
RPUSD1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
CHTF18,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
GNG13,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
LMF1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
SOX8,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
C1QTNF8,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TPSG1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TPSD1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
BAIAP3,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
GNPTG,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
UNKL,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
C16orf91,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
CCDC154,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TELO2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
IFT140,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NME3,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
EME2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
SPSB3,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NUBP2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
HS3ST6,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
RPL3L,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NDUFB10,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
RNF151,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TBL3,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
GFER,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
SYNGR3,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ZNF598,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NPW,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NTHL1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
RAB26,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TRAF7,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
CASKIN1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
MLST8,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
PGP,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
E4F1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
DNASE1L2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ABCA3,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ABCA17P,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
CCNF,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NTN3,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TBC1D24,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ATP6V0C,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
KCTD5,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
PRSS27,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
SRRM2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
PRSS33,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ZG16B,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
PRSS22,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
PAQR4,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TNFRSF12A,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
MMP25,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ZSCAN10,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
OR1F2P,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
MEFV,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ZNF263,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ZNF75A,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
C16orf90,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
CLUAP1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NLRC3,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
DNASE1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TRAP1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ADCY9,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
SRL,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TFAP4,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
GLIS2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
CORO7,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NMRAL1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NUDT16L1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ANKS3,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
C16orf71,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ZNF500,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ROGDI,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
GLYR1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
PPL,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
SEC14L5,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NAGPA,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ALG1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TMEM114,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
PMM2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
USP7,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
C16orf72,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
EMP2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TEKT5,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NUBP1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
CIITA,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
CLEC16A,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
SOCS1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,4,2,2
SNN,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TXNDC11,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ZC3H7A,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
RSL1D1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TNFRSF17,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
SNX29,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
SHISA9,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ERCC4,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
BFAR,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
PLA2G10,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NOMO1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
PDXDC1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NTAN1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ABCC6,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
XYLT1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ARL6IP1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
COQ7,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
SYT17,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
IQCK,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
GPRC5B,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
GPR139,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
PDILT,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ACSM5,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
THUMPD1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
DNAH3,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
TMEM159,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
ZP2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
SLC7A5P2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
RRN3P1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
UQCRC2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
VWA3A,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
EEF2K,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
POLR3E,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
CDR2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
HS3ST2,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
USP31,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
SCNN1G,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
SCNN1B,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
COG7,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
GGA2,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
NDUFAB1,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
PALB2,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
DCTN5,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
PLK1,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2
