gene_name,tm1,tm2,tm3,tm4,tm5,tm6,tm7,tm8,tm9,tm10,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10
BAG2,1.2556,22.5926,31.5861,7.7488,4.6166,10.4036,4.5905,10.9354,2.8425,2.06,1.6486,12.3035,3.9064,7.4099,1.878,1.5642,0.2262,16.2718,8.5736,2.6043
KHDRBS2,0.2044,0.1283,0.1471,4.4595,3.5659,9.6387,0.6353,0.5451,0.4156,0.0,0.0724,7.242,0.0,0.9383,0.0217,0.5351,0.0108,0.0,4.5012,0.1065
FBXL4,19.5663,11.4856,8.6725,14.2841,8.2425,17.8187,15.6145,24.2707,9.8953,9.9685,18.7596,12.7383,7.303,12.9591,12.3153,19.6693,1.0641,9.2901,16.9138,11.178
PRDM13,0.0,3.8624,0.1094,0.0,0.0,0.0,0.0,0.0213,0.0221,0.5859,0.0269,0.0239,0.1773,0.0399,0.0,0.0,0.0,4.4771,0.0162,0.0
E2F3,11.4847,17.8169,25.3598,26.7109,14.9564,18.6791,24.1701,22.515,16.4813,38.2243,23.4242,49.1041,13.8524,20.2701,37.6099,27.8155,1.7994,15.0836,20.1834,14.9524
SIM1,0.0353,0.0,0.0,0.0,0.0,0.0,0.2782,10.7365,0.0,0.0,0.0563,0.0083,0.0,2.0219,0.1127,0.0,2.3809,0.0647,0.0,26.1856
ASCC3,26.48,14.0703,13.8347,19.7273,12.1955,11.5484,35.2882,24.8879,37.5588,13.037,22.3363,13.4633,14.575,23.4109,47.6681,27.3424,0.6767,10.9364,21.207,8.7864
COL9A1,0.0262,0.1477,0.0113,0.1286,0.1073,0.2908,0.0504,1.5633,0.2962,1.8411,196.4208,0.0618,1.6576,0.4321,0.0167,0.0933,0.2237,1.97,0.1006,0.1431
GPLD1,0.9865,4.4393,0.9691,2.5306,2.3093,3.6615,0.6124,3.3128,2.0155,0.6093,4.7603,0.6105,0.6349,4.9247,1.556,2.9948,0.0287,0.3878,2.4359,0.4313
VNN1,1.0837,1.24,85.9864,0.2251,0.5451,1.2098,1.7624,21.2026,0.7221,1.908,1.0389,5.3396,1.9667,10.634,3.8521,1.6989,0.0875,0.4154,1.6489,0.6865
C6orf62,276.7849,147.9302,252.8166,227.2138,156.1172,216.5398,421.9581,260.0071,202.2935,231.5484,228.1548,181.376,209.9628,257.4165,328.9772,336.0156,20.5146,181.9006,187.2507,118.7175
B3GAT2,0.2983,0.7721,0.3541,0.4044,0.102,0.188,0.4635,0.8373,0.2274,0.1184,0.1717,0.4345,0.0677,0.313,0.2856,0.1952,0.0709,0.1012,0.1355,0.149
SOBP,0.8504,0.5075,0.3044,7.1241,1.7078,7.7218,2.327,10.7579,0.4066,0.4938,8.785,6.6127,1.7583,3.7699,0.7877,1.2141,0.138,4.9071,5.0412,1.3131
NR2E1,0.0,1.6374,0.3004,0.0,0.0,0.0,0.014,0.0549,0.0947,0.0,0.0925,0.0205,0.0,0.7871,0.0,0.4968,0.0,0.3011,0.0558,0.0227
SLC17A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM38,13.2229,14.6949,16.8947,20.6654,12.8314,13.3019,24.3976,19.8372,25.3534,11.5257,13.9064,20.531,9.6757,26.8142,39.2708,18.2327,1.8455,10.2805,16.5082,9.9522
PEX7,29.1092,9.2226,9.5174,9.6486,11.8164,13.3322,21.5566,11.0821,5.0853,15.3082,14.7549,7.1695,14.0099,10.2426,5.6876,4.7662,3.0591,21.4578,13.8315,8.5225
ZBTB24,18.7238,8.3488,7.3115,10.9902,5.2228,11.7046,28.861,17.896,7.9887,8.6362,15.3133,13.3008,11.9117,17.8008,17.6896,13.9821,1.0657,18.0856,9.7741,5.8709
FIG4,7.3793,1.7775,2.9169,2.7828,2.7646,3.1917,13.3551,4.8017,3.3085,1.9617,3.6782,5.2802,2.6036,4.596,3.7158,3.3745,0.481,3.7026,3.4142,2.307
PERP,260.8205,1341.5607,537.9753,581.4397,292.768,113.0708,421.4762,199.8889,106.0429,471.1751,396.0409,175.453,331.4123,809.2097,45.352,113.6905,5.2834,529.8619,286.3381,53.9837
SLC16A10,0.1312,0.9601,0.3648,1.334,0.6392,2.9427,0.356,2.7976,2.7427,0.0694,2.2846,5.9538,3.7232,1.8059,0.1116,1.0194,1.212,1.6319,2.8971,3.0069
HECA,36.5294,27.6514,17.7404,29.9295,10.8172,30.0064,42.8603,56.4851,8.0489,25.3417,41.1997,34.5489,24.4296,63.0418,41.0981,16.5008,1.8654,16.6881,20.1529,18.7773
SLC22A2,0.0,0.0,0.1772,0.0104,0.007,0.0609,0.0088,0.1267,0.0,0.1396,0.0,0.0,0.2235,0.2584,0.0087,0.0,0.0867,0.1003,0.0088,0.2638
C6orf118,0.1463,0.0,0.0,0.0277,0.0563,0.4882,0.0,0.154,1.3388,0.0,0.0389,0.7258,0.0,0.0,0.0,0.5745,0.0,0.2086,0.2581,0.0381
MDFI,16.7304,31.6744,64.9141,139.3057,15.5092,4.1087,13.0408,21.3754,31.3507,24.8044,69.2067,6.6513,7.6616,58.857,2.9893,72.2106,0.4298,168.032,14.8304,2.7264
BYSL,38.9724,56.9681,77.5832,16.2454,14.7459,16.2066,32.0953,37.3349,36.536,54.6882,70.8047,29.9875,96.2918,36.0527,37.0712,68.1924,3.6561,123.0354,23.5022,19.1618
FAM120B,61.4374,26.2016,18.2783,21.8123,17.097,30.7218,87.1203,42.6056,20.8024,15.5195,45.1932,22.7069,13.1711,27.9104,28.484,29.1602,4.3457,19.9414,30.2641,19.8559
TBP,27.7982,25.3979,33.8793,22.1799,17.1604,21.4297,37.7886,28.135,20.9591,23.5465,27.2558,31.9321,14.5875,17.0367,23.7633,22.138,2.6411,38.4612,23.9658,11.3006
GUCA1B,3.1019,1.2221,6.9752,1.6918,1.4618,1.6685,2.5277,3.0674,1.5714,0.368,4.1403,7.8367,0.8416,1.7596,1.7958,3.0897,0.7428,1.3806,1.8505,0.3947
PRPH2,0.2455,0.5649,0.3062,9.1439,2.2535,0.8737,1.7366,10.9118,0.4992,0.2598,1.9139,2.0618,0.4456,1.0519,0.1219,0.3506,0.3371,1.5554,4.6366,0.4691
MRPL2,1.5462,2.1297,5.0792,1.9973,2.225,1.8788,1.2609,1.2067,4.1076,3.7711,1.443,1.9238,4.8104,1.6024,1.3962,1.2384,0.9918,4.9451,1.5479,1.0415
SRF,41.1604,52.562,45.3253,59.1765,30.2894,85.506,35.5831,79.7914,44.9359,43.2025,168.5755,56.0478,97.5586,95.073,54.9786,61.9689,4.8252,53.6793,77.0048,27.2855
GMDS,40.734,8.4057,73.1334,12.3681,16.3056,14.543,12.483,21.8083,22.957,317.5661,47.2159,14.4528,104.874,30.0496,80.8518,32.9029,1.1688,70.4132,15.2902,5.3214
IMPG1,0.8399,0.5675,0.2789,1.9062,0.5193,0.1724,4.0567,0.4896,1.9515,0.1904,0.3433,0.9154,0.1507,0.9489,0.4536,0.9224,0.0136,0.0877,0.4696,0.1122
PRPF4B,44.2745,26.1828,37.1167,42.5646,21.0793,37.1222,79.676,55.7553,34.0836,58.886,52.5918,37.1261,44.6942,39.9115,46.836,28.554,2.5575,21.1618,37.5568,24.1378
CLIC5,1.9464,0.5762,0.7792,117.6523,17.7004,13.4752,3.29,7.798,3.6519,15.8243,1.7184,65.0074,17.7939,3.7423,3.7222,15.5304,0.1517,0.5497,11.3903,2.2288
FBRSL1,12.7904,23.3853,46.5814,21.9226,14.942,16.4343,12.5736,11.3576,29.7292,37.0941,25.8991,18.6557,42.7314,20.2514,15.704,14.8702,9.4686,23.8768,12.5529,13.4975
ENPP5,311.9706,4.3261,10.2846,49.9026,32.9253,65.0667,229.7718,24.7376,52.4336,3.9996,15.7558,12.6827,9.0119,11.694,2.5183,17.5271,1.869,9.468,85.9644,15.9274
LY86,29.5379,8.199,2.7616,4.3252,15.4329,26.4582,33.2559,42.1202,5.871,2.3148,4.7743,73.2298,4.3406,57.4608,46.3965,37.701,1.3369,1.8292,18.3753,14.9301
PRSS16,4.5194,10.9542,14.6851,15.2927,12.9585,16.1781,5.9905,3.6099,25.1514,16.8452,12.4366,7.6321,8.7273,14.6747,9.3458,20.9479,0.3237,15.9834,14.9085,10.4277
TBX18,0.9366,3.8467,3.3326,0.5798,0.3155,0.7575,5.4563,2.2385,0.0165,0.103,36.2111,0.0447,0.2281,3.2308,11.8243,0.081,0.006,0.4161,0.6492,0.7148
NUDT12,53.1307,10.8931,6.804,15.8135,13.5554,18.645,41.197,11.9254,12.009,21.418,17.785,10.4481,4.0272,5.8566,9.417,15.8448,10.8565,0.1705,19.6917,54.4367
MAN2A1,54.9396,12.2745,6.2879,17.1439,10.477,17.0454,21.2968,42.2215,24.5271,18.4454,8.4998,13.5116,33.4701,18.4898,17.9364,39.8217,6.5231,3.612,16.4832,77.8975
SEMA5A,9.7389,1.0894,0.6662,5.2643,2.1125,4.5626,19.1522,27.8324,2.475,19.7474,73.7308,12.1157,20.4159,16.6762,1.7664,5.0716,1.84,0.4876,5.0639,14.3988
C7,20.132,4.5437,0.7617,2.4844,7.5685,123.5441,25.0835,1699.8033,2.6264,0.4918,15.0292,42.8972,4.927,78.6529,6.4447,97.1773,4.7402,0.1098,33.0743,127.5662
GHR,14.7654,5.6341,0.1323,1.6137,0.526,4.8851,4.3488,22.7021,0.267,0.4409,17.0089,1.8145,1.3564,7.1766,0.331,1.3291,2.3036,0.3455,2.9549,4.8201
DAP,282.3149,81.7192,393.2724,374.4199,254.6159,183.7883,253.0806,233.6439,230.9835,146.3009,204.7391,130.3894,219.7641,209.3586,247.2302,326.9336,42.6939,129.7911,232.8298,253.7285
KIF20A,11.8393,26.5262,23.3785,3.2483,2.3118,3.101,24.9947,8.8412,5.0376,37.549,14.5265,32.9698,27.2605,11.8576,37.9748,10.2873,0.5253,21.9848,1.8811,0.6313
MRPS30,292.7522,23.1673,51.0244,18.8336,13.0838,24.2433,104.0462,21.3512,21.7717,24.666,24.9101,17.584,30.8093,12.9575,15.4077,32.2684,6.9848,41.1418,21.2153,40.8125
HSPA9,174.4735,99.4146,127.4835,81.3586,55.7707,83.2825,206.7472,92.4857,117.4479,109.6982,111.4257,65.342,202.6389,62.7497,116.1852,123.5367,32.5735,65.8975,116.3618,245.3467
MRPS27,59.827,32.0199,27.8211,32.5638,25.4719,40.6258,50.7424,33.375,53.2348,35.4917,63.5215,24.3415,49.1496,27.2538,32.983,49.7022,7.8257,32.6194,43.7735,31.3243
PFDN1,112.8835,64.8835,62.2773,128.8091,88.1657,76.4235,88.4519,71.983,78.2033,80.6174,76.8733,70.4439,82.1441,64.4524,61.8052,63.5522,22.3248,67.704,89.0329,70.4368
HBEGF,10.4878,74.5325,15.272,398.1372,48.9299,44.2862,9.3486,70.0233,13.2661,97.5307,22.5562,39.5259,29.3266,21.2228,42.4731,32.9176,2.7937,4.0812,49.0126,53.8347
SLC4A9,0.0225,0.3386,0.0194,0.5614,0.1269,0.1,0.0,0.1893,0.0784,0.1683,0.0,0.0637,0.2623,0.0354,0.1292,0.0,20.4764,0.1648,0.1875,49.2008
LOX,9.2615,10.8785,6.0505,24.5848,7.4986,9.7748,66.3182,84.0064,2.8174,5.4739,37.1979,10.1864,8.6711,19.7665,23.7024,14.8309,0.4728,17.2304,15.2004,9.8651
GZMK,3.5008,2.1637,0.812,0.1581,3.0558,11.1555,1.2765,26.5288,0.2276,0.391,0.0555,16.535,1.1785,26.8872,20.1441,1.2681,0.1821,0.0,0.9717,3.866
TMCO6,10.9199,10.0127,7.4449,15.1934,8.9202,7.6296,6.5537,8.0305,21.7453,9.7394,12.7023,9.7179,10.5707,7.3937,8.6753,8.4307,1.3067,11.1836,11.4662,3.1747
SPARC,858.1518,521.724,268.4274,1648.3031,799.2456,478.6043,3651.668,3250.1465,176.2082,300.2539,3959.8874,531.379,646.1935,1027.6783,526.6432,375.1849,46.3541,810.3356,1077.6591,746.4337
IK,139.4139,73.9468,56.5909,113.3611,101.6547,94.7209,122.676,96.3482,127.1839,74.9262,114.7664,91.6945,89.8485,95.2693,106.5548,99.7511,18.9626,61.7097,111.0234,51.9094
FAF2,84.1424,36.6299,40.2233,42.0973,22.5903,40.6105,105.7789,62.5042,54.8907,35.7446,61.5509,28.619,40.5575,36.2567,45.8476,59.3737,5.8328,22.8387,40.1161,35.7562
HAND1,0.0963,0.0,0.0,0.0,0.0,0.0856,0.0,0.1621,1.2163,0.0327,0.0,0.1364,9.9955,0.0379,0.0,0.0,0.0,0.0,0.0,0.0251
CLK4,12.423,4.455,4.6577,17.2569,9.0827,11.8972,18.2667,14.8722,15.3813,4.2745,10.1611,9.1775,5.4982,10.7994,7.4348,7.8204,4.6466,4.3938,11.3604,7.0709
GRM6,0.0593,0.0372,0.1195,0.2992,0.1724,0.0616,0.2161,0.5078,0.2756,0.0067,1.2399,0.1214,0.0308,0.2723,0.1451,0.1129,0.0125,0.0564,0.2409,0.0206
ITK,1.5446,2.0999,1.1113,0.6132,1.5457,7.1504,0.7602,15.4145,0.6646,0.5578,0.3142,7.2328,1.5796,11.396,25.945,2.2869,0.0604,0.0699,1.9995,3.2443
RNF130,17.9824,8.7297,7.4563,16.6639,15.5996,13.8943,17.5455,29.6047,31.2816,8.2475,21.4825,21.7122,19.9182,18.5874,31.5557,16.7537,3.8658,16.8616,15.3667,12.2326
THG1L,13.4639,16.2444,4.7391,21.984,14.9774,21.3551,16.8562,19.5459,23.0109,24.2061,28.3595,12.7188,29.5882,15.8155,14.5732,31.894,2.6737,13.145,16.6909,8.2821
ARSB,4.0482,4.6413,3.0025,6.557,4.9939,6.3022,11.2806,12.9683,6.1248,3.2231,8.8304,5.5103,6.8624,8.4989,19.8908,9.5101,0.3294,1.8133,5.918,4.679
CLINT1,66.348,105.3379,45.6816,52.61,51.2227,60.4705,76.6354,92.9674,122.77,80.4048,56.4869,45.86,63.3178,57.5106,72.3477,86.0742,6.3072,18.9271,62.3078,109.3152
THBS4,14.0816,1.4391,0.0921,6.0531,1.0763,5.346,30.5556,302.4213,1.2394,0.3145,14.3621,1.5452,10.9935,24.0902,0.4766,1.4723,1.3463,9.0212,10.5699,9.7276
CNOT6,39.7419,17.1657,20.909,23.0073,14.9366,19.1178,79.1612,33.9453,33.6189,23.788,48.2124,28.9042,28.429,22.0068,48.3647,34.8793,2.4788,12.3886,19.1269,13.6128
IL12B,0.1039,0.5215,0.1495,0.0,0.3021,0.8011,0.1113,2.158,1.358,0.0236,0.0368,1.0142,0.0808,2.8614,0.3095,1.0878,1.0205,0.0,0.3554,6.8578
TTC1,98.0988,56.9387,60.8746,61.3682,62.421,81.5551,122.9368,97.1487,101.9315,98.0259,98.2043,70.4801,97.2278,76.9879,92.2256,120.8735,41.8564,104.736,83.177,100.2284
MSH3,28.4852,8.5026,6.5792,14.7042,8.4812,13.7908,39.3743,19.4956,12.8251,10.7752,31.1742,13.7882,18.1873,13.9628,11.4251,16.1443,2.6043,8.8842,15.9128,10.4635
RASGRF2,2.9761,1.5926,0.487,4.1045,2.1741,4.648,8.7798,14.2979,1.2222,0.7017,1.696,2.3697,2.9092,3.8541,1.6628,1.5682,3.0051,1.0155,3.8029,8.3067
POLR3G,0.997,5.2087,3.6362,1.0622,1.0752,2.172,2.3024,2.7754,2.1984,2.7404,3.5034,6.4005,3.5923,2.1293,2.6624,2.6144,0.2256,16.0572,1.4745,1.304
CDH6,1.7371,0.6812,1.4429,18.3147,9.766,3.8224,2.4453,12.128,0.3268,1.213,0.5455,2.2688,2.3286,1.4134,0.462,1.3528,0.3836,0.134,9.3005,2.0846
LMNB1,36.6221,68.8072,51.6964,10.5711,19.0539,18.8054,55.7269,32.6197,27.2561,115.5896,42.8769,129.6952,107.8151,30.9611,122.7771,31.9822,0.4784,30.6518,11.1576,6.717
ARRDC3,58.0439,43.4679,42.9505,192.6275,168.0249,158.9239,145.9154,79.9341,323.9326,32.1319,272.0329,75.3896,35.7806,107.4699,159.4883,252.8962,4.9228,14.5937,199.1903,88.8596
GOLPH3,263.7522,120.7301,357.091,151.4024,100.5831,128.9901,333.0644,193.368,294.1581,141.5926,176.4586,157.4816,140.132,155.1121,288.542,232.208,28.0413,155.5658,123.7998,206.5446
SUB1,117.3617,45.523,75.8201,37.7236,33.0738,50.0796,81.6992,55.5699,46.9191,38.9129,52.0862,71.4932,49.6667,47.1523,66.1358,45.869,8.7123,172.5255,34.5269,40.7426
NPR3,2.0758,37.1739,6.4247,6.3688,2.2477,42.5308,8.1554,8.2625,0.8079,0.2456,21.5051,9.3319,0.8296,12.0401,0.6285,5.3415,2.2538,15.9971,6.1984,21.5557
IRX4,2.2575,1.451,0.2139,0.0,0.0,0.0,3.133,0.0695,0.0,0.0,51.1781,0.0,0.0,15.25,0.0176,0.0,0.0,0.0224,0.0,0.0
LNPEP,36.512,12.8207,5.1057,22.7063,11.6251,20.5523,55.4827,37.8556,18.3811,13.1552,23.8346,14.1345,14.5817,22.8143,29.022,18.9093,2.756,6.5541,17.5772,25.4276
PDE4D,8.7292,2.9141,16.57,10.343,2.9519,8.2903,8.9518,12.2203,12.167,1.7049,10.902,8.2508,2.9377,4.3051,7.1169,19.8781,1.5754,0.4641,4.8478,13.288
BRIX1,24.3541,31.8376,73.6126,18.5962,14.3492,14.3507,23.638,19.5695,27.9002,27.1378,22.9845,40.807,23.7142,13.9103,24.9877,28.1188,3.4919,96.8509,15.741,12.1828
AGXT2,0.9116,0.0,0.0,0.0,0.0106,0.0,0.373,0.0523,0.0181,0.0,0.1321,0.0,0.0161,0.0163,0.4099,0.0,0.21,0.3881,0.0,0.0108
PRLR,111.4822,0.0829,0.0109,0.0905,0.0581,0.0672,255.2177,5.2741,0.0329,4.4064,53.1199,3.5027,17.2443,7.0832,23.8121,0.2966,1.9247,0.9895,0.0969,38.8378
SLC12A7,66.3297,44.4329,219.0162,80.3285,30.3208,37.4976,65.2572,67.2403,66.398,56.2419,42.4536,60.6235,131.559,87.6206,116.0992,41.4692,13.8001,39.3381,46.6128,41.9946
ST8SIA4,5.8063,6.4116,2.9226,16.8418,8.2105,10.4797,8.1805,27.8512,60.6654,0.7129,1.7601,9.0889,2.6411,14.679,25.6021,9.8757,0.3686,0.4609,11.8094,7.3562
GNPDA1,39.9555,52.6697,22.0146,77.2768,47.0331,49.1214,83.6081,52.8497,35.229,50.3629,43.0171,42.0032,82.3377,33.5212,53.1324,61.8566,8.8589,30.4858,81.6454,34.602
PCDH12,10.74,5.2935,8.1276,23.1199,8.9312,10.7812,14.5334,16.1919,10.5833,1.7945,6.2058,29.3363,9.6134,9.4305,6.5903,7.5328,3.3349,1.8868,15.1149,23.8363
PPP2CA,128.3023,64.082,57.7973,86.5482,51.713,81.6897,154.2896,90.3955,85.3567,67.9904,83.4764,64.0989,64.556,59.7008,75.0566,70.4198,25.4356,56.3228,72.2091,88.8638
C5orf15,192.8226,88.21,98.8253,183.3538,114.9135,134.3079,311.52,160.6195,152.2934,68.9344,151.0521,118.8235,56.2073,100.8754,143.1561,115.4194,9.5828,98.124,123.9088,69.2687
SEC24A,31.9934,14.3949,16.6075,32.9216,15.4743,22.1175,54.3518,37.5476,23.7477,16.5686,32.0116,11.913,20.289,18.8381,42.0111,29.8845,1.1919,7.7922,22.7788,20.7491
TXNDC15,57.451,24.8792,15.4695,77.9996,51.852,83.7908,55.9149,72.6398,57.6872,18.1439,43.1586,28.2057,26.8654,42.3765,40.8674,46.8349,5.5854,20.1279,61.8901,36.521
TTC33,6.1989,3.1274,10.3102,10.4196,5.4993,9.6109,8.7084,12.0509,6.4521,3.9872,8.229,8.6045,4.795,4.9438,5.3026,5.2257,1.4136,4.8493,6.6256,10.9864
DPYSL3,39.4267,167.7912,11.6579,459.9126,45.3801,52.1995,126.0105,212.2255,125.7685,8.6346,24.8378,170.0523,54.7826,128.854,31.8779,57.103,0.8998,32.6952,109.081,17.3764
HMGXB3,47.1148,40.8237,29.7845,68.2832,28.0139,26.7247,51.901,46.4845,49.7781,26.8647,52.8281,30.2438,38.108,33.9548,30.7993,39.0078,10.7111,15.8106,42.4719,27.4449
ERGIC1,167.4056,26.1631,58.6364,60.1588,47.9276,52.6274,176.1478,51.3847,91.5176,51.7734,55.9282,44.0166,77.5926,40.4341,47.4746,72.8299,6.0671,24.6836,71.7288,30.1027
PDGFRB,60.222,47.6065,22.36,49.1294,28.0047,34.3303,150.2269,241.3226,17.5478,21.8797,24.5885,52.8566,69.4896,119.229,36.2496,40.9411,6.7225,9.3083,57.791,81.4505
CDX1,0.4613,0.6946,0.1593,0.2792,0.3076,0.5334,0.2076,0.6991,0.1608,426.04,0.049,0.4357,463.156,3.3028,0.5005,0.461,0.0,0.0,0.8283,0.1202
ATP6V0E1,478.0751,321.5466,263.8976,411.7761,325.0163,420.1755,379.0519,326.7457,603.7605,280.4459,217.7475,372.2535,321.0094,313.7444,479.8999,480.0663,104.6671,211.2339,390.7528,410.1332
STC2,749.6014,182.1329,32.4362,10.4317,4.9558,5.0752,28.2875,18.3374,3.6788,44.0249,1.9171,18.1623,70.6002,49.6415,29.6783,14.707,1.325,36.6378,9.6652,17.37
CPEB4,19.7399,8.9867,4.961,42.0983,10.6579,26.5428,48.0994,36.0871,18.8189,6.1326,18.7478,13.3968,8.463,11.8248,12.75,15.4006,14.1876,2.0686,26.2637,153.1465
ZNF346,12.8826,7.0074,2.7488,6.2907,5.2081,12.0485,12.0776,10.342,7.3304,3.8401,15.4757,6.4434,6.9242,6.7448,7.5351,6.8884,2.0835,5.226,11.3873,3.5414
UNC5A,28.354,1.3923,1.1298,0.1004,0.0973,0.5736,5.5116,2.3156,0.1487,0.1677,0.0202,0.1612,0.1918,0.4775,14.1518,1.0019,0.3846,0.1236,0.6811,0.4744
CNTN3,0.4006,0.543,0.1107,2.534,0.6659,2.7515,3.0601,4.5879,4.259,0.2507,2.5209,0.5601,0.349,2.4967,0.3171,7.1385,2.8891,0.261,1.3463,7.1814
ACTR8,33.68,27.5537,13.3064,26.036,14.3291,20.0589,47.9481,32.4785,17.3201,21.2044,37.2709,12.0369,22.8016,19.4904,37.5822,31.7263,3.5721,17.1353,22.8281,12.769
CRBN,17.394,7.106,3.8112,15.8007,10.4646,15.5999,29.5631,21.157,8.8778,10.0924,18.7572,11.9736,12.005,17.9741,15.5009,11.1126,2.5208,6.3061,14.6041,8.0799
HGD,34.2828,0.2873,237.7287,4.9656,6.3272,43.7776,177.7456,10.5132,31.7869,2.7619,0.3245,0.6633,5.6746,1.177,0.5066,17.0414,3.0371,0.1243,21.0068,28.1236
NPHP3,2.1246,1.9756,2.4992,5.789,3.2134,2.7032,3.5101,4.6753,2.3601,1.3473,3.6976,4.2138,1.2574,2.2511,1.7721,1.4622,1.306,1.1926,3.7889,1.0497
CD86,9.6717,7.8919,3.2083,5.2626,6.6972,10.7442,14.3969,34.4799,3.8608,1.1829,2.3041,31.6174,5.0395,24.4419,83.478,13.2639,0.6189,1.1253,9.1662,8.7758
AMOTL2,34.8784,16.5796,10.3973,83.1968,33.6214,61.7177,70.239,46.8713,7.6087,20.0892,149.4399,32.9362,35.3535,68.1512,78.4361,41.1352,4.3962,18.0006,81.034,46.7978
NIT2,29.0461,18.4251,21.5062,16.2009,11.9556,13.0814,23.9353,13.2559,16.54,21.4001,14.7617,20.3631,23.143,15.5016,33.0697,16.1035,2.5137,31.7362,13.3061,9.8541
FAM162A,95.0648,108.8119,73.8542,42.183,34.0529,41.4202,125.96,33.7337,21.1409,47.5305,25.5816,46.9206,46.79,39.659,46.4054,47.3364,58.2973,81.5718,42.3048,56.2835
PCCB,52.6765,28.8994,22.7387,14.2591,15.3216,20.6229,32.8986,15.5569,15.0427,12.2486,17.9548,21.033,19.2448,16.9433,16.8953,23.3692,4.5426,15.99,25.1051,58.1276
RBP2,3.7789,0.0,0.8365,0.1466,0.0497,0.0862,0.7476,3.8345,0.5066,4.7456,1.2358,5.675,20.9502,0.1525,0.6803,0.83,0.1535,0.0789,0.3728,0.202
RBP1,6.8562,26.3241,22.9345,26.9347,7.5295,14.6231,4.6912,42.5819,2.3019,4.7208,65.6296,110.4808,31.6848,44.4771,24.8391,8.8306,4.2449,38.0622,17.3052,13.274
GRK7,0.0758,0.3807,0.1091,0.0191,0.013,0.0225,0.0325,0.0426,0.1101,0.0172,0.0806,0.0,0.0,0.0796,0.0968,0.0361,0.0,0.0,0.0,0.0395
TFDP2,25.2778,19.3406,10.6353,20.2903,13.2152,18.5564,22.3447,22.837,10.368,13.7539,39.1265,16.8185,23.2569,13.8516,12.8446,16.7032,2.2415,6.6026,23.493,12.4864
KAT2B,26.5849,6.1516,2.8757,13.2184,13.7192,30.6103,21.921,61.9941,15.2649,2.5117,10.9718,21.8482,7.2466,18.742,25.0525,15.5453,1.7224,0.9981,21.3817,16.3413
BCHE,0.9062,5.7693,0.2761,0.5243,0.793,0.901,2.9645,22.1047,1.7185,0.1088,5.3823,1.9638,1.3267,2.6633,0.0851,4.8325,0.0,1.2155,1.4016,1.3749
SERPINI2,0.0,0.1087,0.0499,0.0437,0.0,0.0771,0.0371,0.3404,0.2516,0.0,0.2149,0.7093,0.2246,0.4999,0.1475,0.0825,0.0183,0.0,0.0185,0.0
LRRC31,21.2746,0.0,0.2941,0.0,0.4839,0.0466,4.127,0.4633,1.2099,25.4145,0.6405,0.3465,14.6106,0.1237,0.1505,73.4647,0.0332,0.0,0.0336,8.2731
WNT5A,15.1092,183.3322,9.2397,12.3402,15.8961,8.9403,75.2777,19.5167,37.391,9.3512,1.4964,6.0985,14.6891,4.4041,0.4968,17.5837,0.1922,0.5593,17.7495,1.6283
PFKFB4,7.2531,8.7821,8.2527,6.1365,2.4073,2.7789,7.8267,8.5342,2.1027,6.8763,5.0587,12.6142,4.0458,3.2491,9.5674,2.2203,0.1911,10.7551,2.5192,0.5449
COL7A1,5.347,95.4265,123.0797,19.9969,2.1626,0.8947,2.0446,9.2721,3.6924,10.3481,94.365,8.3835,12.5449,8.6354,2.5633,3.252,0.1359,0.9035,3.3437,0.2852
FGF12,0.5343,1.6554,16.0209,1.2801,0.3712,0.6239,2.0255,3.8899,0.3298,0.0606,1.692,1.5774,0.1472,0.5693,0.7177,0.2702,0.8959,0.0635,1.4135,16.0441
PRKAR2A,55.194,21.574,15.2084,25.0841,17.6083,36.4671,66.17,46.5045,24.4904,43.7702,79.0325,22.0603,80.6192,37.1263,91.114,40.8291,1.9772,20.5497,43.1717,14.3254
HES1,119.5728,93.9368,91.3872,138.3275,122.8299,104.7789,59.2878,63.3147,49.3393,196.9732,189.7691,56.3837,70.7928,53.0649,87.6181,108.4905,21.2795,24.6129,111.8998,43.8229
ACAP2,24.5052,50.8073,7.6254,17.0881,10.361,21.6223,45.126,38.5207,7.9468,12.8897,22.4695,20.549,15.6731,23.903,41.4378,15.3174,1.3583,4.4951,23.6746,19.9433
ECT2,28.9,75.0823,51.4174,6.3757,5.5379,6.6491,46.1024,27.5433,13.6092,49.3848,15.3664,61.043,64.189,13.8709,46.5209,42.2166,0.5567,50.1172,5.6623,7.9056
GNAI2,164.1827,90.555,61.064,214.2635,151.3339,143.4783,178.772,213.9783,110.0993,36.7787,97.0947,178.3154,76.3122,184.3066,262.5269,156.8145,19.4181,85.4927,173.5113,81.3095
TUSC2,66.4474,27.1178,36.4016,50.3742,48.469,60.2623,53.6041,39.0008,50.3898,47.447,32.4346,40.1522,49.0576,30.3086,54.3264,51.0068,15.5387,33.3962,45.5834,27.933
RPL24,611.1597,496.7278,479.6285,1057.4404,756.3948,655.2167,650.689,618.5084,827.9428,640.9344,1312.5291,489.888,934.687,708.2045,530.6367,1398.8274,208.4798,1414.8288,956.9226,315.1455
