,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
38,HALLMARK_INTERFERON_GAMMA_RESPONSE,1.0,0.12195321988233014,1.1481437900574747,0.28974358974358977,OAS3;SLAMF7;SELP;PLA2G4A;CFH;PTGS2;NFKBIA;SOCS3;C1R;PTPN6;LGALS3BP;IL7;RIPK2;PTPN1;OGFR;SAMHD1;PSMB2;ZNFX1;PFKP;KLRK1;BTG1;PNP;IRF9;RNF31;PSME2;ICAM1;TXNIP;TNFAIP6;NMI;TNFSF10;NAMPT;SPPL2A;PSMA2;B2M;SAMD9L;SRI;TNFAIP3;ST3GAL5;VAMP5;VAMP8;PNPT1;LATS2;PIM1;RSAD2;CMPK2;IL6;IFIT1;IFIT2;ARID5B;SLC25A28;NOD1;HLA-G;HLA-A;TRIM26;ISG20;CXCL9;LAP3;CD38;STAT4;IDO1;TDRD7;ITGB7;RTP4;STAT2;RIPK1;PLSCR1;SOCS1;IL4R;MYD88;PSMB10;MX2;JAK2;IRF8;HLA-B;CFB;TAP1;HLA-DMA;HLA-DRB1;DDX60;PARP12;IRF2;GBP4;GBP6;IFI44;TRIM25;BATF2;CCL7;CCL2;IFI35;DHX58;CCL5;TRIM21;SECTM1;BST2;IFI30;TNFAIP2;PARP14;CD86;TOR1B;FPR1;GZMA;ISOC1;MT2A;NUP93;NLRC5;IRF1;CIITA;LCP2;ST8SIA4;APOL6;USP18;CSF2RB;IL2RB;RNF213,66.16%,OAS3;SLAMF7;SELP;PLA2G4A;CFH;PTGS2;NFKBIA;SOCS3;C1R;PTPN6;LGALS3BP;IL7;RIPK2;PTPN1;OGFR;SAMHD1;PSMB2;ZNFX1;PFKP;KLRK1;BTG1;PNP;IRF9;RNF31;PSME2;ICAM1;TXNIP;TNFAIP6;NMI;TNFSF10;NAMPT;SPPL2A;PSMA2;B2M;SAMD9L;SRI;TNFAIP3;ST3GAL5;VAMP5;VAMP8;PNPT1;LATS2;PIM1;RSAD2;CMPK2;IL6;IFIT1;IFIT2;ARID5B;SLC25A28;NOD1;HLA-G;HLA-A;TRIM26;ISG20;CXCL9;LAP3;CD38;STAT4;IDO1;TDRD7;ITGB7;RTP4;STAT2;RIPK1;PLSCR1;SOCS1;IL4R;MYD88;PSMB10;MX2;JAK2;IRF8;HLA-B;CFB;TAP1;HLA-DMA;HLA-DRB1;DDX60;PARP12;IRF2;GBP4;GBP6;IFI44,84/114
39,HALLMARK_HEDGEHOG_SIGNALING,1.0,-0.15013698630136987,-0.6926715245492888,0.8128491620111732,NRP1;HEY2;RTN1;CRMP1;LDB1;SLIT1;NKX6-1;TLE1;SCG2;DPYSL2;ETS2;SHH;UNC5C;THY1;CDK5R1;CELSR1;MYH9,85.03%,MYH9;CELSR1;CDK5R1;THY1;UNC5C;SHH;ETS2;DPYSL2;SCG2;TLE1;NKX6-1;SLIT1;LDB1;CRMP1;RTN1;HEY2;NRP1,17/17
40,HALLMARK_COAGULATION,1.0,0.15361253023348123,1.2836010710791002,0.1907356948228883,SERPINC1;FURIN;CFH;RABIF;F13B;CTSK;CAPN2;LEFTY2;A2M;C1R;CD9;VWF;ARF4;ACOX2;MSRB2;C8A;C8B;C1QA;GNG12;MMP9;OLR1;PEF1;LTA4H;MMP14;COMP;C3;PREP;APOC1;APOC2;GNB2;FBN1;THBS1;TFPI2;SH2B2;PLEK;CRIP2;HTRA1;CPN1;F10;PROZ;PF4;KLF7;DPP4;CFD;ANXA1;GDA;LRP1;TF;BMP1;MMP15;CFB;CTSO;FGA;F3;F11;KLKB1;CFI;MASP2;F2;PRSS23;CAPN5;ITGB3;APOC3;APOA1;MMP8;MMP10;MMP7;DUSP14;GP1BA;GP9;C8G;ITGA2;MMP2;SPARC;TMPRSS6;MMP11;PDGFB;F12;PROC,32.91%,SERPINC1;FURIN;CFH;RABIF;F13B;CTSK;CAPN2;LEFTY2;A2M;C1R;CD9;VWF;ARF4;ACOX2;MSRB2;C8A;C8B;C1QA;GNG12;MMP9;OLR1;PEF1;LTA4H;MMP14;COMP;C3;PREP;APOC1;APOC2;GNB2;FBN1;THBS1;TFPI2;SH2B2,34/79
41,HALLMARK_FATTY_ACID_METABOLISM,1.0,0.16768073255919239,1.4047568592333701,0.09762532981530343,ACADS;CD1D;HSD17B7;PRDX6;FMO1;ALDH9A1;CYP1A1;ACAA2;S100A10;FH;ENO2;ADIPOR2;ECH1;GAPDHS;CA2;NBN;DECR1;PDHB;PTPRG;DHCR24;TP53INP2;UROD;CPT2;ACSS1;VNN1;IDI1;GABARAPL1;ME1;DLD;BLVRA;SUCLG2;MDH2;SERINC1;ACAT2;RETSAT;FABP1;SUCLG1;MDH1;ELOVL5;SUCLA2;ODC1;HSPH1;PCBD1;UROS;ECHS1;INMT;UGDH;REEP6;HSDL2;ALAD;AUH;RDH16;GPD1;GRHPR;CBR1;MLYCD;TDO2;OSTC;METAP1;ACSL1;HADH;HSD17B11;BMPR1B;ACOT2;CA6;DLST;CA4;SDHD;PTS;AOC3;ACADL;FASN;CBR3;HSP90AA1;RDH11;CPOX;CEL;HSD17B4;SLC22A5;YWHAH;LGALS1;MIF;LTC4S;NTHL1;ACO2,38.09%,ACADS;CD1D;HSD17B7;PRDX6;FMO1;ALDH9A1;CYP1A1;ACAA2;S100A10;FH;ENO2;ADIPOR2;ECH1;GAPDHS;CA2;NBN;DECR1;PDHB;PTPRG;DHCR24;TP53INP2;UROD;CPT2;ACSS1;VNN1;IDI1;GABARAPL1;ME1;DLD;BLVRA;SUCLG2;MDH2;SERINC1;ACAT2;RETSAT;FABP1;SUCLG1;MDH1;ELOVL5;SUCLA2;ODC1;HSPH1,42/85
42,HALLMARK_ADIPOGENESIS,1.0,0.12464037815080894,1.172535549128905,0.2670967741935484,ACADS;COQ5;COX6A1;HSPB8;ALDH2;MGST3;FAH;IDH3A;ACAA2;CYC1;PPP1R15B;COQ3;LPCAT3;ADIPOR2;MRPL15;ANGPT1;ECH1;DECR1;UQCRC1;SDHB;ADIG;PGM1;GADD45A;CPT2;SCP2;RNF11;RIOK3;COL4A1;PFKFB3;DHRS7;NDUFB7;C3;GRPEL1;ME1;MCCC1;APOE;DNAJB9;DLD;GBE1;POR;MDH2;YWHAG;PLIN2;IFNGR1;PTCD3;RETSAT;SUCLG1;MAP4K3;DNAJC15;GPAM;SNCG;GHITM;ECHS1;CHUK;CCNG2;QDPR;TANK;CD302;REEP6;ABCA1;COL15A1;ADIPOQ;BAZ2A;ESYT1;CS;ITGA7;PREB;ATP1B3;EPHX2;SULT1A1;NKIRAS1;COQ9;JAGN1;SLC19A1;SOD1;DRAM2;ABCB8;DBT;NDUFA5;HADH;PEX14;UCP2;FZD4;NMT1;DLAT;COX8A;VEGFB;ESRRA;MTCH2;CAT;STAT5A;ACADL;DHRS7B;PEMT;SLC27A1;LPL;ETFB;LIPE;NDUFAB1;REEP5;GPX3;UQCRQ;SAMM50;TST;BCL2L13;CHCHD10;SLC25A1;LTC4S;TALDO1;ACO2;SLC25A10,37.13%,ACADS;COQ5;COX6A1;HSPB8;ALDH2;MGST3;FAH;IDH3A;ACAA2;CYC1;PPP1R15B;COQ3;LPCAT3;ADIPOR2;MRPL15;ANGPT1;ECH1;DECR1;UQCRC1;SDHB;ADIG;PGM1;GADD45A;CPT2;SCP2;RNF11;RIOK3;COL4A1;PFKFB3;DHRS7;NDUFB7;C3;GRPEL1;ME1;MCCC1;APOE;DNAJB9;DLD;GBE1;POR;MDH2;YWHAG;PLIN2;IFNGR1;PTCD3;RETSAT;SUCLG1;MAP4K3;DNAJC15,49/111
43,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1.0,0.23905635002791273,1.192486008060299,0.23589001447178004,NCSTN;MYC;HDAC2;CCND2;DKK4;DKK1;HEY2;DLL1;JAG1;GNAI1;ADAM17;WNT1;NOTCH4;CUL1;AXIN2;KAT2A;WNT6;DVL2;NOTCH1;NKD1;MAML1,24.67%,NCSTN;MYC;HDAC2;CCND2;DKK4;DKK1;HEY2;DLL1;JAG1,9/21
44,HALLMARK_PROTEIN_SECRETION,1.0,0.15336269076055986,1.0599039507214054,0.4027972027972028,TMED2;VAMP4;VPS45;ARFGEF1;RAB2A;RAB22A;STAM;STX12;ARFGEF2;STX7;DST;TMX1;SEC22B;ADAM10;YKT6;EGFR;BET1;SH3GL2;IGF2R;ATP6V1B1;TSPAN8;GBF1;BNIP3;USO1;VPS4B;LMAN1;ABCA1;MON2;CLN5;GOLGA4;SOD1;SEC24D;KIF1B;VAMP3;TMED10;NAPG;CTSC;CLTC;TOM1L1;TSG101;RAB14;NAPA;SNX2;AP3S1;AP3B1;SCAMP1,46.18%,TMED2;VAMP4;VPS45;ARFGEF1;RAB2A;RAB22A;STAM;STX12;ARFGEF2;STX7;DST;TMX1;SEC22B;ADAM10;YKT6;EGFR;BET1;SH3GL2;IGF2R;ATP6V1B1;TSPAN8;GBF1;BNIP3;USO1;VPS4B;LMAN1,26/46
45,HALLMARK_INTERFERON_ALPHA_RESPONSE,1.0,0.14372463774553812,1.0303397077393297,0.4318801089918256,SELL;LGALS3BP;IL7;RIPK2;UBA7;OGFR;PROCR;IRF9;RNF31;PSME2;TXNIP;NMI;LAMP3;B2M;SAMD9L;SAMD9;PNPT1;RSAD2;CMPK2;IFIT2;SLC25A28;TRIM26;GMPR;ISG20;LAP3;TDRD7;RTP4;STAT2;PLSCR1;IL4R;HLA-C;TAP1;DDX60;NUB1;PARP12;GBP2;IRF2;GBP4;IFI44;TMEM140;TRIM25;BATF2;CNP;IFI35;DHX58;TRIM21;BST2;IFI30;PARP14;IRF1;USP18,67.06%,SELL;LGALS3BP;IL7;RIPK2;UBA7;OGFR;PROCR;IRF9;RNF31;PSME2;TXNIP;NMI;LAMP3;B2M;SAMD9L;SAMD9;PNPT1;RSAD2;CMPK2;IFIT2;SLC25A28;TRIM26;GMPR;ISG20;LAP3;TDRD7;RTP4;STAT2;PLSCR1;IL4R;HLA-C;TAP1;DDX60;NUB1;PARP12;GBP2;IRF2;GBP4;IFI44;TMEM140,40/51
46,HALLMARK_COMPLEMENT,1.0,0.11398277103253376,1.0399799006262966,0.4096228868660598,SH2B3;FCER1G;SERPINC1;F5;S100A9;S100A12;PLA2G4A;ACTN2;CFH;RABIF;CTSS;C1R;TIMP2;ZFPM2;CA2;GNAI2;PCSK9;C1QA;HPCAL4;CDA;COL4A2;OLR1;PRDM4;KYNU;GMFB;GNG2;LTA4H;MMP14;GZMB;C3;RNF4;ME1;PREP;GNB4;APOC1;KLK1;CALM3;PIK3CG;GNB2;TFPI2;PCLO;TNFAIP3;KCNIP3;PLEK;BRPF3;PIM1;IL6;DUSP5;SPOCK2;F10;CXCL1;LAP3;PPP4C;GCA;DPP4;USP15;LRP1;DOCK10;PLSCR1;CP;SIRT6;MMP15;RAF1;PRSS3;JAK2;LTF;CDH13;NOTCH4;CFB;CTSO;GNAI3;F3;DOCK4;KLKB1;IRF2;ANXA5;L3MBTL4;F2;CTSC;EHD1;APOA4;MMP8;MMP13;FDX1;CDK5R1;CCL5;GNGT2;AKAP10;PFN1;GP1BA;GP9;CBLB;FCN1;HSPA5;GZMA;GZMK;PRSS36;STX4;IRF1;MT3;ATOX1;LCP2;TMPRSS6;PDGFB;RHOG,30.75%,SH2B3;FCER1G;SERPINC1;F5;S100A9;S100A12;PLA2G4A;ACTN2;CFH;RABIF;CTSS;C1R;TIMP2;ZFPM2;CA2;GNAI2;PCSK9;C1QA;HPCAL4;CDA;COL4A2;OLR1;PRDM4;KYNU;GMFB;GNG2;LTA4H;MMP14;GZMB;C3;RNF4;ME1;PREP;GNB4;APOC1;KLK1;CALM3;PIK3CG;GNB2,39/105
47,HALLMARK_KRAS_SIGNALING_UP,1.0,0.12319202975614638,1.1762435982371675,0.25474254742547425,FCER1G;RABGAP1L;ALDH1A3;CFH;CFHR2;PTGS2;CTSS;SDCCAG8;PIGR;RGS16;TRIB1;C3AR1;CCND2;LY96;ANKH;IL7R;CA2;NRP1;TSPAN1;SLPI;LAPTM5;MMP9;FUCA1;YRDC;NR0B2;EMP1;IL33;PDCD1LG2;NR1H4;BMP2;AKAP12;KIF5C;PRDM1;ZNF639;KCNN4;SCN1B;AKT2;INHBA;ABCB1;IKZF1;TSPAN13;ARG1;MAP7;TNFAIP3;STRN;USP12;CDADC1;LCP1;FGF9;ADAM17;ID2;PTPRR;RBP4;HKDC1;DNMBP;AVL9;PRKG2;BTC;MTMR10;EREG;PPBP;HOXD11;GALNT3;KLF4;GADD45G;APOD;ETV5;F13A1;ITGBL1;SPRY2;MYCN;CXCR4;WNT7A;PCP4;IRF8;CFB;NGF;CBR4;CPE;PTBP2;ZNF277;EVI5;TNFRSF1B;SERPINA3;EPB41L3;ACE;ANO1;SOX9;MMP10;RBM4;CBL;ETS1;SPON1;MMD;CBX8;PLVAP;PLEK2;DCBLD2;TRAF1;PPP1R15A;ITGA2;MAP3K1;CSF2;GPRC5B;DOCK2;HBEGF;PTCD2;F2RL1;IL1RL2;WDR33;MALL;MMP11;LIF;FLT4;GFPT2;IL1B,54.20%,FCER1G;RABGAP1L;ALDH1A3;CFH;CFHR2;PTGS2;CTSS;SDCCAG8;PIGR;RGS16;TRIB1;C3AR1;CCND2;LY96;ANKH;IL7R;CA2;NRP1;TSPAN1;SLPI;LAPTM5;MMP9;FUCA1;YRDC;NR0B2;EMP1;IL33;PDCD1LG2;NR1H4;BMP2;AKAP12;KIF5C;PRDM1;ZNF639;KCNN4;SCN1B;AKT2;INHBA;ABCB1;IKZF1;TSPAN13;ARG1;MAP7;TNFAIP3;STRN;USP12;CDADC1;LCP1;FGF9;ADAM17;ID2;PTPRR;RBP4;HKDC1;DNMBP;AVL9;PRKG2;BTC;MTMR10;EREG;PPBP;HOXD11;GALNT3;KLF4;GADD45G;APOD;ETV5;F13A1;ITGBL1;SPRY2;MYCN,71/116
48,HALLMARK_UV_RESPONSE_DN,1.0,0.16238352904929604,1.2796952662177943,0.17886178861788618,SMAD3;IGF1R;SMAD7;NEK7;LAMC1;LDLR;HAS2;MYC;SNAI2;SDC2;DAB2;PTEN;NRP1;WDR37;SYNJ2;PHF3;CDKN1B;SCHIP1;PIAS3;NOTCH2;RND3;ACVR2A;PRKAR2B;COL1A2;MAGI2;SRI;NFIB;ANXA4;PRKCE;MRPS31;SLC7A1;ZMIZ1;BMPR1A;MTA1;GRK5;MGMT;CAP2;COL5A2;COL3A1;SCN8A;LTBP1;RASA2;RUNX1;BHLHE40;F3;CAV1;TGFBR3;PEX14;SIPA1L1;PIK3CD;PTPN21;FBLN5;ITGB3;PRKCA;CDON;IGFBP5;COL1A1;ADORA2B;DLC1;KALRN;RXRA;DBP;MT1E;PDGFRB;DUSP1;AGGF1;MAP1B,42.64%,SMAD3;IGF1R;SMAD7;NEK7;LAMC1;LDLR;HAS2;MYC;SNAI2;SDC2;DAB2;PTEN;NRP1;WDR37;SYNJ2;PHF3;CDKN1B;SCHIP1;PIAS3;NOTCH2;RND3;ACVR2A;PRKAR2B;COL1A2;MAGI2;SRI;NFIB;ANXA4;PRKCE;MRPS31;SLC7A1;ZMIZ1;BMPR1A;MTA1;GRK5;MGMT,36/67
49,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1.0,0.14902770457041373,1.3989838759156918,0.10220994475138122,LOXL1;PPIB;ANPEP;FMOD;LAMC1;TNFRSF11B;SNTB1;SFRP1;ENO2;MFAP5;SNAI2;CTHRC1;DAB2;BASP1;CDH6;DKK1;COL7A1;WNT5A;VIM;MGP;GADD45A;GPX7;COL8A2;CDH2;SDC4;FUCA1;COL4A1;COL4A2;DST;COL16A1;NID2;LUM;MMP14;COMP;COL5A3;TPM4;NOTCH2;MSX1;NT5E;PCOLCE;SFRP4;FBN1;INHBA;PLOD3;THBS1;TFPI2;COL1A2;GREM1;TNFAIP3;CAPG;THBS2;SGCG;ID2;IL6;HTRA1;CAP2;AREG;CXCL1;CXCL6;SLIT2;SGCB;COL5A2;COL3A1;FAP;GADD45B;FSTL3;LRP1;ITGA5;GPC1;SCG2;MATN3;PCOLCE2;LOXL2;BMP1;CDH11;OXTR;COL6A2;VEGFC;TGFBR3;PLOD1;FGF2;FBLN5;LAMA1;SERPINH1;EFEMP2;ITGB3;NTM;THY1;IGFBP4;COL1A1;IGFBP2;CRLF1;ITGB5;ABI3BP;FSTL1;COL5A1;TGFB1;TNC;EMP3;ITGA2;LOX;TGFBI;SPOCK1;MMP2;SPARC;PDGFRB;SLIT3;DPYSL3;EDIL3;GLIPR1;LGALS1;TNFRSF12A;FBN2,49.02%,LOXL1;PPIB;ANPEP;FMOD;LAMC1;TNFRSF11B;SNTB1;SFRP1;ENO2;MFAP5;SNAI2;CTHRC1;DAB2;BASP1;CDH6;DKK1;COL7A1;WNT5A;VIM;MGP;GADD45A;GPX7;COL8A2;CDH2;SDC4;FUCA1;COL4A1;COL4A2;DST;COL16A1;NID2;LUM;MMP14;COMP;COL5A3;TPM4;NOTCH2;MSX1;NT5E;PCOLCE;SFRP4;FBN1;INHBA;PLOD3;THBS1;TFPI2;COL1A2;GREM1;TNFAIP3;CAPG;THBS2;SGCG;ID2;IL6;HTRA1;CAP2;AREG;CXCL1;CXCL6;SLIT2;SGCB;COL5A2;COL3A1;FAP;GADD45B;FSTL3,66/113
